0.74,0.74,0.51,0.27,0.50,0.00,0.50,0.22,EXC
0.39,0.81,0.35,0.28,0.50,0.00,0.51,0.45,ME3
0.53,0.54,0.43,0.18,0.50,0.00,0.53,0.31,NUC
0.38,0.45,0.37,0.19,0.50,0.00,0.52,0.30,ME3
0.40,0.37,0.54,0.13,0.50,0.00,0.48,0.22,NUC
0.31,0.30,0.34,0.19,0.50,0.00,0.55,0.30,ME3
0.50,0.42,0.57,0.49,0.50,0.00,0.48,0.27,NUC
0.59,0.61,0.51,0.62,0.50,0.00,0.51,0.38,MIT
0.45,0.40,0.43,0.22,0.50,0.00,0.51,0.48,NUC
0.47,0.54,0.53,0.77,0.50,0.00,0.52,0.36,MIT
0.77,0.78,0.51,0.28,0.50,0.00,0.33,0.22,EXC
0.74,0.71,0.52,0.30,0.50,0.00,0.27,0.22,EXC
0.77,0.73,0.51,0.27,0.50,0.00,0.34,0.22,EXC
0.47,0.61,0.50,0.23,0.50,0.00,0.49,0.22,ME3
0.78,0.69,0.44,0.26,0.50,0.00,0.54,0.22,ME1
0.49,0.60,0.30,0.34,0.50,0.00,0.50,0.43,ME3
0.27,0.56,0.30,0.14,0.50,0.00,0.52,0.39,ME3
0.40,0.39,0.33,0.17,0.50,0.00,0.51,0.31,VAC
0.55,0.51,0.54,0.20,0.50,0.00,0.56,0.22,CYT
0.95,0.71,0.27,0.39,0.50,0.00,0.31,0.22,ME2
0.97,0.71,0.29,0.42,0.50,0.00,0.35,0.22,ME2
0.44,0.43,0.34,0.21,0.50,0.00,0.55,0.40,ME3
0.39,0.49,0.30,0.19,0.50,0.00,0.52,0.31,ME3
0.38,0.48,0.51,0.13,0.50,0.00,0.50,0.32,NUC
0.37,0.51,0.39,0.18,0.50,0.00,0.51,0.27,ME3
0.27,0.49,0.36,0.26,0.50,0.00,0.49,0.26,ME3
0.49,0.48,0.52,0.20,0.50,0.00,0.55,0.22,NUC
0.36,0.39,0.54,0.16,0.50,0.00,0.50,0.28,NUC
0.54,0.53,0.48,0.14,0.50,0.00,0.49,0.33,NUC
0.37,0.48,0.50,0.26,0.50,0.00,0.52,0.39,NUC
0.25,0.39,0.50,0.23,0.50,0.00,0.50,0.28,NUC
0.49,0.71,0.54,0.13,0.50,0.00,0.58,0.22,NUC
0.56,0.50,0.56,0.26,0.50,0.00,0.53,0.27,NUC
0.41,0.53,0.41,0.15,0.50,0.00,0.54,0.25,NUC
0.50,0.45,0.53,0.21,0.50,0.00,0.28,0.22,NUC
0.46,0.37,0.48,0.36,0.50,0.00,0.48,0.22,POX
0.66,0.55,0.34,0.20,0.50,0.00,0.62,0.22,ME3
0.42,0.65,0.58,0.34,0.50,0.00,0.50,0.22,MIT
0.45,0.47,0.53,0.15,0.50,0.00,0.52,0.27,CYT
0.42,0.28,0.51,0.23,0.50,0.00,0.53,0.27,NUC
0.51,0.48,0.46,0.29,0.50,0.00,0.54,0.22,CYT
0.75,0.69,0.48,0.13,0.50,0.00,0.57,0.40,VAC
0.69,0.70,0.50,0.30,0.50,0.00,0.54,0.22,VAC
0.63,0.55,0.53,0.51,0.50,0.00,0.55,0.22,VAC
0.55,0.63,0.54,0.16,0.50,0.00,0.45,0.27,CYT
0.46,0.62,0.54,0.25,0.50,0.00,0.46,0.22,CYT
0.53,0.59,0.48,0.14,0.50,0.00,0.51,0.22,CYT
0.42,0.53,0.57,0.17,0.50,0.00,0.49,0.22,CYT
0.52,0.46,0.56,0.20,0.50,0.00,0.50,0.22,CYT
0.53,0.43,0.57,0.24,0.50,0.00,0.39,0.28,CYT
0.33,0.35,0.56,0.19,0.50,0.00,0.50,0.22,NUC
0.45,0.48,0.56,0.56,0.50,0.00,0.47,0.22,NUC
0.56,0.48,0.50,0.17,0.50,0.00,0.51,0.26,CYT
0.77,0.57,0.45,0.17,0.50,0.00,0.53,0.22,CYT
0.56,0.59,0.54,0.18,0.50,0.00,0.48,0.46,NUC
0.33,0.39,0.52,0.09,0.50,0.00,0.47,0.28,NUC
0.48,0.41,0.54,0.39,0.50,0.00,0.51,0.22,NUC
0.30,0.30,0.46,0.32,0.50,0.00,0.45,0.22,NUC
0.38,0.26,0.60,0.10,0.50,0.00,0.48,0.44,NUC
0.68,0.39,0.50,0.15,0.50,0.00,0.48,0.37,NUC
0.62,0.41,0.52,0.17,0.50,0.00,0.48,0.22,NUC
0.52,0.37,0.48,0.13,0.50,0.00,0.55,0.22,NUC
0.32,0.48,0.49,0.17,0.50,0.00,0.47,0.22,NUC
0.34,0.35,0.58,0.20,0.50,0.00,0.46,0.32,NUC
0.33,0.21,0.53,0.15,1.00,0.00,0.52,0.50,NUC
0.49,0.45,0.57,0.24,0.50,0.00,0.47,0.38,NUC
0.40,0.28,0.48,0.06,0.50,0.00,0.49,0.42,NUC
0.51,0.39,0.56,0.25,0.50,0.00,0.51,0.33,NUC
0.45,0.45,0.52,0.17,0.50,0.00,0.54,0.22,CYT
0.28,0.51,0.55,0.19,0.50,0.00,0.57,0.22,CYT
0.51,0.51,0.56,0.28,0.50,0.00,0.54,0.27,CYT
0.48,0.56,0.49,0.32,0.50,0.00,0.50,0.22,CYT
0.59,0.46,0.48,0.46,0.50,0.00,0.49,0.22,CYT
0.51,0.46,0.40,0.65,0.50,0.00,0.49,0.22,MIT
0.37,0.44,0.51,0.56,0.50,0.00,0.50,0.38,NUC
0.81,0.55,0.35,0.34,0.50,0.00,0.51,0.22,ME2
0.53,0.45,0.53,0.18,0.50,0.00,0.42,0.22,CYT
0.45,0.27,0.50,0.33,0.50,0.00,0.53,0.26,CYT
0.36,0.33,0.38,0.15,0.50,0.00,0.55,0.36,ME3
0.48,0.50,0.56,0.11,0.50,0.00,0.33,0.22,CYT
0.35,0.47,0.53,0.19,0.50,0.00,0.48,0.22,CYT
0.48,0.48,0.56,0.18,0.50,0.00,0.58,0.22,CYT
0.60,0.59,0.47,0.47,0.50,0.00,0.53,0.22,MIT
0.45,0.53,0.51,0.42,0.50,0.00,0.52,0.22,MIT
0.29,0.40,0.41,0.48,0.50,0.00,0.53,0.30,NUC
0.58,0.53,0.33,0.26,0.50,0.00,0.51,0.22,ME3
0.46,0.43,0.50,0.24,0.50,0.00,0.48,0.31,CYT
0.43,0.46,0.50,0.21,0.50,0.00,0.49,0.34,CYT
0.61,0.55,0.51,0.26,0.50,0.00,0.52,0.22,CYT
0.50,0.62,0.52,0.30,0.50,0.00,0.56,0.22,MIT
0.49,0.45,0.54,0.40,0.50,0.00,0.55,0.22,MIT
0.64,0.53,0.59,0.14,0.50,0.00,0.53,0.22,MIT
0.57,0.60,0.54,0.17,0.50,0.00,0.52,0.22,MIT
0.38,0.31,0.59,0.19,0.50,0.00,0.46,0.22,MIT
0.68,0.53,0.44,0.31,0.50,0.00,0.51,0.22,MIT
0.24,0.41,0.47,0.16,0.50,0.00,0.51,0.38,NUC
0.61,0.39,0.53,0.14,0.50,0.00,0.43,0.26,NUC
0.39,0.16,0.59,0.08,0.50,0.00,0.51,0.27,NUC
0.33,0.28,0.50,0.40,0.50,0.00,0.46,0.61,NUC
0.51,0.55,0.56,0.18,0.50,0.00,0.50,0.38,NUC
0.39,0.44,0.54,0.24,0.50,0.00,0.51,0.49,NUC
0.43,0.48,0.53,0.18,0.50,0.00,0.46,0.22,NUC
0.47,0.43,0.48,0.16,0.50,0.00,0.46,0.27,NUC
0.52,0.50,0.51,0.20,0.50,0.00,0.51,0.22,NUC
0.33,0.28,0.52,0.15,0.50,0.00,0.51,0.86,NUC
0.36,0.48,0.50,0.13,0.50,0.00,0.49,0.60,NUC
0.45,0.54,0.49,0.29,0.50,0.00,0.49,0.25,NUC
0.55,0.59,0.53,0.15,0.50,0.00,0.49,0.22,NUC
0.31,0.39,0.55,0.28,0.50,0.00,0.46,0.31,NUC
0.43,0.41,0.51,0.34,0.50,0.00,0.49,0.28,NUC
0.64,0.50,0.53,0.10,0.50,0.00,0.51,0.22,NUC
0.41,0.52,0.56,0.26,0.50,0.00,0.48,0.32,NUC
0.48,0.47,0.59,0.41,0.50,0.00,0.56,0.27,NUC
0.49,0.49,0.51,0.29,0.50,0.00,0.52,0.71,NUC
0.41,0.52,0.51,0.22,0.50,0.00,0.52,0.44,NUC
0.51,0.61,0.50,0.23,0.50,0.00,0.52,0.61,NUC
0.59,0.47,0.51,0.53,0.50,0.00,0.53,0.26,CYT
0.40,0.60,0.50,0.16,0.50,0.00,0.51,0.22,CYT
0.54,0.53,0.53,0.17,0.50,0.00,0.51,0.39,NUC
0.61,0.46,0.54,0.11,0.50,0.00,0.47,0.22,CYT
0.66,0.55,0.54,0.18,0.50,0.00,0.43,0.22,CYT
0.53,0.46,0.54,0.37,0.50,0.00,0.51,0.30,NUC
0.41,0.41,0.43,0.61,0.50,0.00,0.53,0.22,MIT
0.58,0.31,0.60,0.12,0.50,0.00,0.47,0.33,NUC
0.49,0.67,0.50,0.28,0.50,0.00,0.43,0.22,NUC
0.44,0.33,0.55,0.16,0.50,0.00,0.49,0.22,NUC
0.44,0.45,0.53,0.19,0.50,0.00,0.41,0.28,NUC
0.57,0.55,0.52,0.16,0.50,0.00,0.49,0.39,NUC
0.45,0.66,0.39,0.11,0.50,0.00,0.54,0.22,ME3
0.32,0.49,0.53,0.28,0.50,0.00,0.50,0.50,NUC
0.35,0.42,0.56,0.28,0.50,0.00,0.47,0.22,NUC
0.46,0.41,0.58,0.10,0.50,0.00,0.48,0.22,NUC
0.57,0.51,0.58,0.22,0.50,0.00,0.51,0.22,NUC
0.47,0.47,0.54,0.19,0.50,0.00,0.51,0.33,NUC
0.34,0.58,0.50,0.26,0.50,0.00,0.51,0.22,NUC
0.55,0.45,0.58,0.25,0.50,0.00,0.49,0.22,NUC
0.40,0.66,0.34,0.21,0.50,0.00,0.52,0.26,NUC
0.42,0.21,0.59,0.30,0.50,0.00,0.47,0.27,NUC
0.60,0.48,0.46,0.32,0.50,0.00,0.40,0.33,CYT
0.64,0.44,0.51,0.35,0.50,0.00,0.53,0.22,CYT
0.35,0.40,0.44,0.25,0.50,0.00,0.53,0.57,NUC
0.55,0.38,0.64,0.42,0.50,0.00,0.47,0.22,MIT
0.45,0.43,0.50,0.25,0.50,0.00,0.47,0.22,MIT
0.47,0.53,0.48,0.51,0.50,0.00,0.54,0.22,MIT
0.45,0.49,0.57,0.25,0.50,0.00,0.48,0.22,NUC
0.45,0.52,0.50,0.12,0.50,0.00,0.60,0.22,CYT
0.56,0.51,0.32,0.49,0.50,0.00,0.48,0.22,NUC
0.37,0.58,0.50,0.22,0.50,0.00,0.47,0.22,NUC
0.47,0.45,0.51,0.33,0.50,0.00,0.46,0.26,NUC
0.50,0.36,0.64,0.37,0.50,0.00,0.37,0.33,NUC
0.43,0.44,0.64,0.19,0.50,0.00,0.38,0.33,NUC
0.38,0.40,0.59,0.25,0.50,0.00,0.44,0.22,CYT
0.39,0.39,0.59,0.25,0.50,0.00,0.45,0.22,CYT
0.54,0.55,0.56,0.14,0.50,0.00,0.50,0.25,CYT
0.45,0.50,0.57,0.29,0.50,0.00,0.44,0.11,CYT
0.45,0.50,0.57,0.29,0.50,0.00,0.44,0.11,CYT
0.61,0.38,0.57,0.36,0.50,0.00,0.44,0.21,CYT
0.61,0.38,0.57,0.36,0.50,0.00,0.44,0.21,CYT
0.43,0.33,0.54,0.37,0.50,0.00,0.38,0.16,CYT
0.43,0.33,0.54,0.37,0.50,0.00,0.38,0.16,CYT
0.51,0.39,0.58,0.19,0.50,0.00,0.47,0.22,CYT
0.72,0.51,0.52,0.08,0.50,0.00,0.54,0.22,NUC
0.35,0.41,0.53,0.27,0.50,0.00,0.47,0.29,NUC
0.56,0.49,0.54,0.15,0.50,0.00,0.50,0.35,NUC
0.57,0.37,0.43,0.27,0.50,0.00,0.53,0.28,NUC
0.57,0.49,0.61,0.26,0.50,0.00,0.52,0.22,NUC
0.48,0.45,0.63,0.19,0.50,0.00,0.58,0.22,NUC
0.34,0.48,0.47,0.19,0.50,0.00,0.50,0.30,NUC
0.54,0.57,0.55,0.18,0.50,0.00,0.50,0.22,NUC
0.38,0.44,0.55,0.44,0.50,0.00,0.47,0.51,NUC
0.40,0.30,0.57,0.13,0.50,0.00,0.46,0.22,NUC
0.27,0.31,0.55,0.13,0.50,0.00,0.50,0.22,NUC
0.52,0.46,0.56,0.25,0.50,0.00,0.52,0.22,NUC
0.44,0.50,0.55,0.24,0.50,0.00,0.48,0.22,NUC
0.34,0.47,0.48,0.32,0.50,0.00,0.42,0.22,NUC
0.50,0.56,0.63,0.25,0.50,0.00,0.42,0.22,NUC
0.46,0.53,0.47,0.37,0.50,0.00,0.51,0.36,NUC
0.31,0.60,0.65,0.18,0.50,0.00,0.46,0.22,NUC
0.57,0.42,0.63,0.22,0.50,0.00,0.68,0.32,NUC
0.37,0.45,0.53,0.14,0.50,0.00,0.49,0.22,NUC
0.38,0.38,0.54,0.24,0.50,0.00,0.54,0.22,NUC
0.36,0.49,0.55,0.21,0.50,0.00,0.55,0.33,NUC
0.29,0.40,0.50,0.16,0.50,0.00,0.51,0.34,NUC
0.37,0.30,0.51,0.15,0.50,0.00,0.58,0.26,NUC
0.35,0.33,0.48,0.42,0.50,0.00,0.47,0.43,CYT
0.46,0.35,0.69,0.18,0.50,0.00,0.30,0.25,CYT
0.46,0.35,0.69,0.18,0.50,0.00,0.30,0.25,CYT
0.57,0.43,0.52,0.30,0.50,0.00,0.37,0.11,CYT
0.57,0.43,0.52,0.30,0.50,0.00,0.37,0.11,CYT
0.59,0.51,0.48,0.12,0.50,0.00,0.54,0.31,CYT
0.59,0.51,0.48,0.12,0.50,0.00,0.54,0.31,CYT
0.61,0.53,0.59,0.17,0.50,0.00,0.44,0.28,CYT
0.61,0.48,0.56,0.19,0.50,0.00,0.53,0.31,CYT
0.61,0.48,0.56,0.19,0.50,0.00,0.53,0.31,CYT
0.44,0.56,0.52,0.18,0.50,0.00,0.50,0.11,CYT
0.36,0.56,0.52,0.18,0.50,0.00,0.45,0.16,CYT
0.37,0.44,0.64,0.48,0.50,0.00,0.36,0.27,CYT
0.72,0.37,0.63,0.38,0.50,0.00,0.40,0.14,CYT
0.72,0.37,0.63,0.38,0.50,0.00,0.40,0.14,CYT
0.44,0.36,0.64,0.45,0.50,0.00,0.53,0.11,CYT
0.58,0.45,0.55,0.27,0.50,0.00,0.48,0.11,CYT
0.63,0.64,0.45,0.26,0.50,0.00,0.43,0.22,CYT
0.63,0.64,0.45,0.26,0.50,0.00,0.43,0.22,CYT
0.43,0.33,0.67,0.12,0.50,0.00,0.45,0.23,CYT
0.43,0.33,0.67,0.12,0.50,0.00,0.43,0.23,CYT
0.58,0.44,0.50,0.26,0.50,0.00,0.52,0.22,CYT
0.38,0.43,0.53,0.22,0.50,0.00,0.48,0.11,CYT
0.40,0.45,0.61,0.29,0.50,0.00,0.44,0.22,CYT
0.40,0.45,0.61,0.29,0.50,0.00,0.44,0.22,CYT
0.34,0.34,0.65,0.40,0.50,0.00,0.32,0.16,CYT
0.34,0.34,0.65,0.40,0.50,0.00,0.32,0.16,CYT
0.43,0.22,0.79,0.79,0.50,0.00,0.22,0.00,CYT
0.35,0.21,1.00,0.80,0.50,0.00,0.13,0.01,CYT
0.35,0.21,1.00,0.80,0.50,0.00,0.13,0.01,CYT
0.56,0.35,0.47,0.41,0.50,0.00,0.50,0.22,CYT
0.56,0.35,0.47,0.35,0.50,0.00,0.52,0.22,CYT
0.54,0.44,0.55,0.48,0.50,0.00,0.47,0.22,CYT
0.35,0.39,0.56,0.20,0.50,0.00,0.49,0.41,CYT
0.48,0.46,0.58,0.16,0.50,0.00,0.45,0.22,CYT
0.48,0.55,0.48,0.10,0.50,0.00,0.55,0.22,CYT
0.66,0.60,0.52,0.19,0.50,0.00,0.69,0.22,CYT
0.69,0.54,0.55,0.23,0.50,0.00,0.73,0.22,CYT
0.73,0.60,0.47,0.20,0.50,0.00,0.72,0.22,CYT
0.78,0.82,0.56,0.21,0.50,0.00,0.69,0.22,CYT
0.42,0.49,0.49,0.36,0.50,0.00,0.57,0.26,MIT
0.44,0.62,0.53,0.27,0.50,0.00,0.49,0.22,NUC
0.56,0.61,0.52,0.19,0.50,0.00,0.52,0.32,NUC
0.47,0.56,0.46,0.50,0.50,0.00,0.51,0.22,MIT
0.46,0.33,0.45,0.22,0.50,0.00,0.41,0.37,CYT
0.52,0.43,0.61,0.22,0.50,0.00,0.45,0.22,CYT
0.52,0.43,0.61,0.22,0.50,0.00,0.45,0.22,CYT
0.32,0.44,0.54,0.21,0.50,0.00,0.40,0.19,CYT
0.32,0.44,0.54,0.21,0.50,0.00,0.40,0.19,CYT
0.48,0.41,0.52,0.33,0.50,0.00,0.51,0.26,CYT
0.46,0.39,0.54,0.22,0.50,0.00,0.48,0.25,CYT
0.46,0.39,0.54,0.22,0.50,0.00,0.48,0.25,CYT
0.42,0.50,0.64,0.13,0.50,0.00,0.49,0.22,CYT
0.46,0.54,0.59,0.41,0.50,0.00,0.53,0.21,CYT
0.46,0.54,0.59,0.41,0.50,0.00,0.53,0.21,CYT
0.39,0.65,0.57,0.19,0.50,0.00,0.44,0.25,CYT
0.39,0.65,0.57,0.19,0.50,0.00,0.43,0.25,CYT
0.38,0.50,0.52,0.44,0.50,0.00,0.54,0.11,CYT
0.38,0.50,0.52,0.44,0.50,0.00,0.54,0.11,CYT
0.51,0.52,0.58,0.17,0.50,0.00,0.47,0.28,CYT
0.57,0.48,0.54,0.22,0.50,0.00,0.50,0.11,CYT
0.50,0.50,0.62,0.23,0.50,0.00,0.35,0.11,CYT
0.41,0.49,0.65,0.28,0.50,0.00,0.59,0.57,CYT
0.53,0.57,0.60,0.36,0.50,0.00,0.50,0.22,CYT
0.53,0.57,0.60,0.36,0.50,0.00,0.50,0.22,CYT
0.37,0.30,0.62,0.43,0.50,0.00,0.44,0.39,CYT
0.37,0.30,0.62,0.43,0.50,0.00,0.44,0.39,CYT
0.60,0.57,0.52,0.14,0.50,0.00,0.46,0.48,NUC
0.42,0.38,0.52,0.29,0.50,0.00,0.42,0.22,NUC
0.41,0.46,0.58,0.08,0.50,0.00,0.51,0.28,NUC
0.49,0.40,0.58,0.23,0.50,0.00,0.47,0.27,CYT
0.37,0.37,0.51,0.38,0.50,0.00,0.44,0.22,CYT
0.57,0.50,0.40,0.08,0.50,0.00,0.47,0.22,ME3
0.51,0.40,0.50,0.28,0.50,0.00,0.48,0.27,CYT
0.34,0.25,0.55,0.28,0.50,0.00,0.51,0.49,CYT
0.77,0.86,0.44,0.27,0.50,0.00,0.48,0.22,ME1
0.59,0.54,0.53,0.14,0.50,0.00,0.48,0.22,CYT
0.50,0.48,0.48,0.23,0.50,0.00,0.53,0.68,CYT
0.39,1.00,0.38,0.41,0.50,0.00,0.50,0.27,MIT
0.56,0.42,0.52,0.14,0.50,0.00,0.51,0.22,CYT
0.39,0.46,0.33,0.18,0.50,0.00,0.53,0.22,ME3
0.52,0.54,0.47,0.49,0.50,0.00,0.54,0.22,MIT
0.46,0.49,0.55,0.18,0.50,0.00,0.56,0.22,NUC
0.56,0.65,0.49,0.56,0.50,0.00,0.49,0.22,MIT
0.53,0.51,0.55,0.57,0.50,0.00,0.46,0.22,MIT
0.54,0.64,0.40,0.56,0.50,0.00,0.51,0.22,MIT
0.47,0.58,0.47,0.52,0.50,0.00,0.54,0.22,MIT
0.46,0.42,0.51,0.16,0.50,0.00,0.56,0.22,CYT
0.60,0.51,0.49,0.18,0.50,0.00,0.53,0.38,CYT
0.85,0.66,0.49,0.18,0.50,0.00,0.51,0.22,ME1
0.55,0.52,0.44,0.20,0.50,0.00,0.56,0.22,ME2
0.49,0.38,0.56,0.09,0.50,0.00,0.46,0.22,CYT
0.38,0.40,0.53,0.12,0.50,0.00,0.55,0.22,CYT
0.55,0.55,0.52,0.13,0.50,0.00,0.53,0.25,CYT
0.46,0.44,0.58,0.17,0.50,0.00,0.55,0.22,CYT
0.34,0.46,0.52,0.19,0.50,0.00,0.53,0.26,CYT
0.58,0.56,0.46,0.14,0.50,0.00,0.51,0.22,CYT
0.46,0.47,0.44,0.18,1.00,0.00,0.46,0.22,ME2
0.44,0.71,0.50,0.21,0.50,0.00,0.54,0.27,CYT
0.56,0.49,0.32,0.22,0.50,0.00,0.50,0.22,ME2
0.41,0.49,0.47,0.09,0.50,0.00,0.49,0.22,CYT
0.44,0.51,0.53,0.30,0.50,0.00,0.53,0.22,CYT
0.54,0.51,0.56,0.15,0.50,0.00,0.54,0.31,CYT
0.51,0.51,0.32,0.27,0.50,0.00,0.54,0.22,ME3
0.46,0.38,0.51,0.20,0.50,0.00,0.51,0.22,CYT
0.55,0.72,0.35,0.26,0.50,0.00,0.49,0.22,ME3
0.54,0.44,0.35,0.19,0.50,0.00,0.51,0.27,ME3
0.65,0.66,0.37,0.12,0.50,0.00,0.52,0.27,ME3
0.41,0.40,0.56,0.17,0.50,0.00,0.56,0.22,CYT
0.39,0.71,0.38,0.14,0.50,0.00,0.50,0.22,ME2
0.37,0.42,0.46,0.15,0.50,0.00,0.51,0.31,ME2
0.59,0.55,0.57,0.18,0.50,0.00,0.51,0.22,CYT
0.48,0.51,0.50,0.24,0.50,0.00,0.54,0.38,CYT
0.39,0.30,0.63,0.20,0.50,0.00,0.43,0.47,CYT
0.47,0.52,0.54,0.25,0.50,0.00,0.54,0.29,MIT
0.77,0.82,0.40,0.36,0.50,0.00,0.38,0.22,ME1
0.52,0.55,0.39,0.09,1.00,0.00,0.55,0.25,ME3
0.42,0.28,0.33,0.23,0.50,0.00,0.39,0.26,ME3
0.47,0.37,0.46,0.28,0.50,0.00,0.52,0.99,NUC
0.48,0.50,0.47,0.29,0.50,0.00,0.46,0.27,NUC
0.30,0.33,0.55,0.12,0.50,0.00,0.53,0.38,CYT
0.49,0.49,0.52,0.18,0.50,0.00,0.51,0.25,NUC
0.54,0.59,0.57,0.34,0.50,0.00,0.49,0.22,NUC
0.70,0.78,0.53,0.24,0.50,0.00,0.48,0.22,VAC
0.85,0.69,0.34,0.31,0.50,0.00,0.57,0.30,ME1
0.56,0.59,0.45,0.15,0.50,0.00,0.54,0.22,MIT
0.47,0.56,0.53,0.44,0.50,0.00,0.53,0.22,MIT
0.53,0.49,0.47,0.21,0.50,0.00,0.53,0.22,CYT
0.70,0.57,0.34,0.19,0.50,0.00,0.53,0.27,ME2
0.42,0.43,0.67,0.70,0.50,0.00,0.42,0.25,CYT
0.47,0.44,0.53,0.18,0.50,0.00,0.47,0.29,NUC
0.40,0.49,0.53,0.23,0.50,0.00,0.44,0.26,NUC
0.45,0.65,0.51,0.17,0.50,0.00,0.49,0.22,NUC
0.42,0.42,0.55,0.31,0.50,0.00,0.43,0.22,NUC
0.45,0.41,0.53,0.49,0.50,0.00,0.49,0.31,NUC
0.42,0.28,0.49,0.22,0.50,0.00,0.55,0.34,NUC
0.47,0.50,0.47,0.22,0.50,0.00,0.53,0.45,NUC
0.33,0.42,0.55,0.23,0.50,0.00,0.52,0.43,NUC
0.56,0.55,0.57,0.15,0.50,0.00,0.54,0.25,CYT
0.37,0.47,0.49,0.12,0.50,0.00,0.47,0.31,NUC
0.32,0.60,0.48,0.13,0.50,0.00,0.53,0.22,NUC
0.38,0.42,0.31,0.35,0.50,0.00,0.52,0.22,ME3
0.46,0.56,0.56,0.25,0.50,0.00,0.43,0.22,NUC
0.47,0.55,0.57,0.17,0.50,0.00,0.52,0.66,NUC
0.37,0.55,0.52,0.13,0.50,0.00,0.42,0.80,CYT
0.46,0.48,0.38,0.22,0.50,0.00,0.39,0.45,ME3
0.80,0.69,0.53,0.33,0.50,0.00,0.51,0.22,ME2
0.52,0.65,0.36,0.37,0.50,0.00,0.52,0.34,ME3
0.19,0.16,0.68,0.36,0.50,0.00,0.49,0.21,NUC
0.64,0.31,0.53,0.15,0.50,0.00,0.53,0.31,CYT
0.40,0.43,0.36,0.33,0.50,0.00,0.51,0.22,ME3
0.47,0.56,0.51,0.20,0.50,0.00,0.52,0.59,NUC
0.40,0.75,0.44,0.12,0.50,0.00,0.49,0.22,NUC
0.48,0.55,0.58,0.18,0.50,0.00,0.38,0.69,NUC
0.57,0.51,0.34,0.13,0.50,0.00,0.53,0.27,MIT
0.23,0.37,0.32,0.13,0.50,0.00,0.53,0.22,MIT
0.54,0.50,0.51,0.26,0.50,0.00,0.52,0.22,CYT
0.60,0.64,0.56,0.36,0.50,0.00,0.46,0.27,CYT
0.27,0.41,0.24,0.20,0.50,0.00,0.49,0.22,ME3
0.25,0.35,0.22,0.18,0.50,0.00,0.46,0.22,ME3
0.39,0.45,0.51,0.29,0.50,0.00,0.54,0.22,CYT
0.33,0.47,0.55,0.24,0.50,0.00,0.45,0.67,NUC
0.37,0.40,0.38,0.18,0.50,0.00,0.51,0.22,ME3
0.43,0.47,0.47,0.18,0.50,0.00,0.47,0.22,CYT
0.66,0.43,0.57,0.60,0.50,0.00,0.19,0.33,NUC
0.55,0.40,0.62,0.22,0.50,0.00,0.37,0.28,NUC
0.33,0.46,0.60,0.18,0.50,0.00,0.51,0.26,NUC
0.51,0.50,0.54,0.11,0.50,0.00,0.60,0.22,NUC
0.54,0.60,0.57,0.17,0.50,0.00,0.44,0.22,NUC
0.45,0.57,0.38,0.28,0.50,0.00,0.53,0.31,ME3
0.55,0.57,0.51,0.07,0.50,0.00,0.55,0.22,CYT
0.54,0.47,0.58,0.40,0.50,0.00,0.46,0.27,MIT
0.36,0.32,0.55,0.27,0.50,0.00,0.47,0.43,NUC
0.46,0.41,0.45,0.23,0.50,0.00,0.48,0.22,NUC
0.40,0.39,0.60,0.23,0.50,0.00,0.52,0.31,NUC
0.52,0.47,0.58,0.18,0.50,0.00,0.34,0.11,CYT
0.52,0.47,0.58,0.18,0.50,0.00,0.34,0.11,CYT
0.50,0.45,0.51,0.19,0.50,0.00,0.53,0.25,CYT
0.57,0.55,0.51,0.18,0.50,0.00,0.51,0.43,NUC
0.44,0.43,0.46,0.28,0.50,0.00,0.45,0.29,NUC
0.46,0.50,0.50,0.28,0.50,0.00,0.50,0.37,NUC
0.66,0.65,0.54,0.40,0.50,0.00,0.51,0.22,EXC
0.77,0.73,0.49,0.46,0.50,0.00,0.38,0.22,EXC
0.38,0.58,0.46,0.21,0.50,0.00,0.52,0.22,NUC
0.32,0.68,0.51,0.16,0.50,0.83,0.55,0.22,POX
0.27,0.46,0.52,0.17,0.50,0.00,0.49,0.44,NUC
0.52,0.45,0.45,0.13,0.50,0.00,0.48,0.22,NUC
0.37,0.29,0.45,0.15,0.50,0.00,0.49,0.22,NUC
0.37,0.48,0.67,0.37,0.50,0.00,0.56,0.62,NUC
0.44,0.59,0.54,0.18,0.50,0.00,0.49,0.22,NUC
0.48,0.65,0.36,0.24,0.50,0.00,0.54,0.31,NUC
0.59,0.49,0.45,0.22,0.50,0.00,0.45,0.31,NUC
0.73,0.52,0.59,0.25,0.50,0.00,0.51,0.22,NUC
0.50,0.43,0.50,0.17,0.50,0.00,0.46,0.47,NUC
0.23,0.13,0.51,0.16,0.50,0.00,0.53,0.51,NUC
0.49,0.60,0.54,0.35,0.50,0.00,0.53,0.46,NUC
0.52,0.31,0.56,0.16,0.50,0.00,0.55,0.22,NUC
0.49,0.48,0.51,0.21,0.50,0.00,0.53,0.22,NUC
0.49,0.60,0.42,0.18,0.50,0.00,0.58,0.28,NUC
0.60,0.62,0.54,0.11,0.50,0.00,0.51,0.22,NUC
0.55,0.47,0.53,0.20,0.50,0.00,0.40,0.22,NUC
0.47,0.32,0.51,0.24,0.50,0.00,0.54,0.27,NUC
0.53,0.25,0.59,0.27,0.50,0.00,0.45,0.26,NUC
0.31,0.50,0.54,0.32,0.50,0.00,0.53,0.31,NUC
